OBJECTID,FRAARCID,FRFRANODE,TOFRANODE,STFIPS,CNTYFIPS,STCNTYFIPS,STATEAB,COUNTRY,FRADISTRCT,RROWNER1,RROWNER2,RROWNER3,TRKRGHTS1,TRKRGHTS2,TRKRGHTS3,TRKRGHTS4,TRKRGHTS5,TRKRGHTS6,TRKRGHTS7,TRKRGHTS8,TRKRGHTS9,DIVISION,SUBDIV,BRANCH,YARDNAME,PASSNGR,STRACNET,TRACKS,NET,MILES,KM,TIMEZONE,Shape__Length
104630,423885,367101,367114,48,157,48157,TX,US,5,BNSF,,,UP,,,,,,,,,,GALVESTON (BNSF),,,,S,1,M,0.113991414905915,0.183451766533878,C,0.00189102920399946
104631,423886,355543,355555,48,491,48491,TX,US,5,GRR,,,,,,,,,,,,SOUTHERN,,GRR MKT INTRCHN,,,,1,M,0.919162543064521,1.47925168220899,C,0.0133725396342495
104632,423887,358850,358889,48,175,48175,TX,US,5,UP,,,,,,,,,,,,GULF COAST,COLETO CREEK,#N\A,,,,1,M,0.694161654554586,1.11714712808175,C,0.0113690780278606
104633,423888,366136,366100,48,321,48321,TX,US,5,BNSF,,,,,,,,,,,,RED RIVER,BAY CITY,CANE J-WADSWRTH,,,,1,M,2.2738284887603,3.65937955417457,C,0.0330626813805207
104634,423890,364785,364733,48,289,48289,TX,US,5,BNSF,,,,,,,,,,,,RED RIVER,HOUSTON (BNSF),BELT JCT-TEAGUE,,,,1,M,3.36482575941836,5.41517297731134,C,0.0509327991233778
104635,423891,358449,358484,48,439,48439,TX,US,5,UP,,,FWWR,,,,,,,,,,FORT WORTH,,,,,1,M,0.144354917526365,0.23231718502592,C,0.00233533601779023
104636,423893,357218,357247,48,491,48491,TX,US,5,UP,,,,,,,,,,,,SOUTH TEXAS,WACO,#N\A,,,,1,M,0.407577043118451,0.655932980746381,C,0.0062223817798175
104637,423894,352399,352403,48,485,48485,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.394227809393262,0.634449428579047,C,0.0057355719717147
104638,423895,363309,363320,48,085,48085,TX,US,5,CPRS,,,,,,,,,,,,SPEEDWAY,DALLAS,MAINLINE,,,,1,M,0.35921788925695,0.578106310980959,C,0.00550787298360894
104639,423896,368973,368997,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,PALESTINE,,LLOYD,,,0,Y,1.86911174549429,3.00804978904034,C,0.0277801871283008
104640,423897,357442,357401,48,251,48251,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,CLEBURNE,,,0,Y,0.881810709148296,1.41913961218278,C,0.0129179705045926
104641,423900,379175,379195,48,361,48361,TX,US,5,UP,,,,,,,,,,,,,ORANGE INDUSTRIAL LEAD,,,,,0,O,0.258022269630481,0.41524742199104,C,0.00430688159438101
104642,423901,372393,372400,48,167,48167,TX,US,5,UP,,,,,,,,,,,,HOUSTON,TEXAS CITY INDUSTRIAL LEAD,#N\A,,,,1,I,0.204919161233685,0.329786082188627,C,0.00318698501983976
104643,423902,352017,352022,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,LAREDO,,SOUTH SAN ANTONIO,,,0,Y,0.0896112148926889,0.144215559451378,C,0.00138733412872603
104644,423903,353713,353681,48,215,48215,TX,US,5,RVSC,,,UP,,,,,,,,,EDINBURG,EDINBURG,BR-BROWNSVILLE,,,,1,I,0.798923659709176,1.28574556970214,C,0.0128465480188642
104645,423904,357017,357904,48,027,48027,TX,US,5,TC,,,,,,,,,,,,#N\A,,#N\A,,,,1,M,4.81955301653557,7.75633424251191,C,0.0799127452475937
104646,423906,353035,352981,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,SOUTH TEXAS,ROCKPORT,#N\A,,,,1,I,0.950326388057324,1.52940512947198,C,0.0147233857965364
104647,423908,352786,352767,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,GLIDDEN,,KIRBY,,,0,Y,0.223428036634434,0.359573289335985,C,0.00350523761386262
104648,423909,352814,352866,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,GLIDDEN,,KIRBY,,,0,Y,1.15489614047226,1.85862889154997,C,0.0183520963692732
104649,423911,353383,353401,48,091,48091,TX,US,5,UP,,,AMTK,,,,,,,,,SOUTH TEXAS,AUSTIN,#N\A,,A,,1,M,0.630193931024758,1.01420085013281,C,0.00960457568276211
104650,423912,352491,352548,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,EAST,,,0,Y,0.514567524642615,0.828117814614074,C,0.00852783050289246
104651,423914,359166,359164,48,021,48021,TX,US,5,UP,,,BNSF,,,,,,,,,SOUTH TEXAS,WACO,#N\A,,,,1,M,0.132487077564385,0.213217709791196,C,0.00197546713188604
104652,423916,354550,354561,48,355,48355,TX,US,5,CPRS,,,,,,,,,,,,,LAREDO,,,,,0,O,0.180407449505642,0.290338227093663,C,0.00293811195542057
104653,423917,356392,356356,48,355,48355,TX,US,5,UP,,,,,,,,,,,,,CORPUS CHRISTI,,,,,0,O,0.337948797836452,0.543876957859223,C,0.0053999619114216
104654,423918,345020,345021,48,165,48165,TX,US,5,LBWR,,,,,,,,,,,,PLAINS,SEAGRAVES,MAIN,,,,1,M,0.18301825622096,0.294539921619508,C,0.00291627375070209
104655,423919,353435,353458,48,215,48215,TX,US,5,RVSC,,,UP,,,,,,,,,HOUSTON,EDINBURG,BR-MC ALLEN,,,,1,I,2.7762247876931,4.46790964054444,C,0.0404511441121153
104656,423920,354728,354619,48,215,48215,TX,US,5,RVSC,,,UP,,,,,,,,,HOUSTON,SANTA ROSA,SANTA ROSA,,,,1,I,1.35745881842818,2.18462257392963,C,0.0210846599564908
104657,423921,349162,349158,48,353,48353,TX,US,5,BNSF,,,TXOR,,,,,,,,,RED RIVER,SWEETWATER SPUR,SWEETWATER SPUR,,,,1,M,0.255299981007816,0.410866314367672,C,0.00391922598886502
104658,423922,350287,350297,48,479,48479,TX,US,5,UP,,,,,,,,,,,,,PORT LAREDO,,PORT LAREDO,,,1,I,0.477027323731534,0.767702596688596,C,0.00734002414518702
104659,423923,350283,350289,48,479,48479,TX,US,5,UP,,,,,,,,,,,,,PORT LAREDO,,PORT LAREDO,,,1,I,0.308517845154711,0.496512336017336,C,0.00485524755150496
104660,423924,350385,350397,48,479,48479,TX,US,5,UP,,,,,,,,,,,,,PORT LAREDO,,PORT LAREDO,,,1,I,0.850812129244391,1.36925213383095,C,0.0138717416181252
104661,423925,353023,353025,48,143,48143,TX,US,5,FWWR,,,BNSF,,,,,,,,,SOUTHERN,DUBLIN,MAIN,,,,1,M,0.0774694024484782,0.124675167364378,C,0.00114467942574315
104662,423926,362743,362759,48,057,48057,TX,US,5,UP,,,,,,,,,,,,GULF COAST,PORT LAVACA INDUSTRIAL LEAD,#N\A,,,,1,I,0.221639179626799,0.356694397286105,C,0.00348118436536964
104663,423927,357017,356933,48,027,48027,TX,US,5,TC,,,,,,,,,,,,#N\A,,#N\A,,,,1,M,0.859530199178474,1.38328253543175,C,0.0142114925108042
104664,423928,368169,368149,48,157,48157,TX,US,5,BNSF,,,,,,,,,,,,RED RIVER,SMITHERS LAKE HL&P LEAD,TEMPLE-GALVESTN,,,,1,I,0.641799014062845,1.03287745824287,C,0.00980293734318773
104665,423929,359296,359499,48,007,48007,TX,US,5,UP,,,,,,,,,,,,GULF COAST,KOSMOS IND. LEAD,#N\A,,,,1,I,2.9679280392414,4.77642673523839,C,0.0447486221698739
104666,423930,350181,350180,48,479,48479,TX,US,5,CPRS,,,,,,,,,,,,BORDER,LAREDO,MAINLINE,,,,1,M,0.0715090790213743,0.11508293743445,C,0.00116469047606296
104667,423931,356631,356632,48,355,48355,TX,US,5,CPRS,,,,,,,,,,,,,LAREDO,,,,,0,O,0.419826093365793,0.67564595569359,C,0.00609807132544416
104668,423932,355403,355406,48,453,48453,TX,US,5,AWRR,,,,,,,,,,,,,,,,,,1,M,0.334525716961942,0.538368032174464,C,0.0049515616423642
104669,423933,349151,349150,48,271,48271,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,,,,0,S,0.0810097590324746,0.130372830386019,C,0.0013026764434054
104670,423934,349150,349124,48,271,48271,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,,,,0,S,0.479490519149668,0.77166673338387,C,0.00763638590268034
104671,423935,357655,357721,48,439,48439,TX,US,5,UP,,,,,,,,,,,,,DALLAS,,DAVIDSON (CENTENNIAL),,,0,Y,0.266950243451148,0.429615631827907,C,0.00432575733114817
104672,423936,358072,358070,48,027,48027,TX,US,5,UP,,,AMTK,BNSF,,,,,,,,RED RIVER,GALVESTON (UP),TEMPLE-GALVESTN,,A,S,1,M,0.154008158727806,0.247852601904846,C,0.00226284482276365
104673,423937,358931,358918,48,175,48175,TX,US,5,UP,,,,,,,,,,,,GULF COAST,COLETO CREEK,#N\A,,,,1,I,1.75208888190458,2.81971936899858,C,0.0265759623300046
104674,423938,358963,358942,48,175,48175,TX,US,5,UP,,,,,,,,,,,,,COLETO CREEK,,,,,1,I,0.778041706049782,1.25213925565949,C,0.0120926680325535
104675,423939,354857,354837,48,209,48209,TX,US,5,UP,,,,,,,,,,,,,AUSTIN,,,,,0,O,0.55611538759078,0.894982752292402,C,0.00824992601991642
104676,423940,357256,357262,48,309,48309,TX,US,5,UP,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.141082442254463,0.227050636048839,C,0.00209745723867363
104677,423941,356364,356354,48,409,48409,TX,US,5,,,,,,,,,,,,,,,,,,,0,R,0.203464104995706,0.327444391478992,C,0.00306056353170837
104678,423942,377807,377780,48,245,48245,TX,US,5,UP,,,BNSF,,,,,,,,,,SABINE INDUSTRIAL LEAD,,,,,1,I,0.200093551760608,0.322020001004625,C,0.00325414387699421
104679,423943,378855,378871,48,245,48245,TX,US,5,CPRS,,,,,,,,,,,,SOUTHEAST,PORT NECHES BRANCH,PABTEX LEAD,,,,1,I,0.84857750136691,1.36565584167151,C,0.0129742342332662
104680,423944,357917,357853,48,027,48027,TX,US,5,TC,,,,,,,,,,,,#N\A,CENTRAL POINTE RAIL PARK,TRACK 308,CENTRAL POINTE,,,1,I,0.551702563050642,0.887880985392143,C,0.00847445367302993
104681,423945,357853,357855,48,027,48027,TX,US,5,TC,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.0857875714020135,0.138061989434381,C,0.00125393915833848
104682,423946,357853,357817,48,027,48027,TX,US,5,TC,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.159949692002559,0.257414591955351,C,0.00250683077087002
104683,423947,357874,357909,48,027,48027,TX,US,5,TC,,,,,,,,,,,,#N\A,CENTRAL POINTE RAIL PARK,TRACK 308,CENTRAL POINTE,,,1,I,0.384225832670136,0.618352775158237,C,0.00567398184416511
104684,423948,357909,357884,48,027,48027,TX,US,5,TC,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.211243095415336,0.339963488075074,C,0.00321825449643096
104685,423949,357909,357921,48,027,48027,TX,US,5,TC,,,,,,,,,,,,#N\A,CENTRAL POINTE RAIL PARK,TRACK 308,CENTRAL POINTE,,,1,I,0.273100356059087,0.439513298448152,C,0.00403350837784041
104686,423950,357962,357956,48,027,48027,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.59311786958108,0.954532593768281,C,0.00862359824924978
104687,423951,378860,378874,48,245,48245,TX,US,5,CPRS,,,,,,,,,,,,SOUTHEAST,PORT NECHES BRANCH,PABTEX LEAD,,,,1,I,0.361012430407507,0.58099435079044,C,0.00572168087810269
104688,423952,378855,378860,48,245,48245,TX,US,5,CPRS,,,,,,,,,,,,SOUTHEAST,PORT NECHES BRANCH,PABTEX LEAD,,,,1,I,0.154906606173714,0.249298515803061,C,0.00230397564478884
104689,423953,358042,357992,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,FORT WORTH,,,,,0,Y,0.675486337540166,1.08709205858636,C,0.0101015931402446
104690,423955,360347,360352,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,WARD INDUSTRIAL SPUR,,,,,0,O,0.156210631762483,0.251397145757453,C,0.00228355539883689
104691,423956,360352,360379,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,WARD INDUSTRIAL SPUR,,,,,0,O,0.645772090531918,1.03927151780803,C,0.0109102880659787
104692,423957,360352,360355,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,WARD INDUSTRIAL SPUR,,,,,0,O,0.376322913442412,0.605634234079534,C,0.00564977640246882
104693,423958,360318,360317,48,139,48139,TX,US,5,TCB,BNSF,,DFW,UP,,,,,,,,,MIDLOTHIAN,,,,,0,O,0.428260747272547,0.689220242499074,C,0.00621506464954689
104694,423959,360291,360308,48,139,48139,TX,US,5,UP,,,,,,,,,,,,,MIDLOTHIAN,,,,,0,O,0.37917611882225,0.610226032221939,C,0.00624697363093876
104695,423960,370645,370647,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,PASADENA DISTRICT,,,,,0,O,0.218400814959094,0.351482744115016,C,0.00317172425527139
104696,423961,370635,370647,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,PASADENA DISTRICT,,,,,0,O,0.127956145737766,0.205925867257934,C,0.00201068595666778
104697,423963,371764,371477,48,449,48449,TX,US,5,PVTX,,,UP,,,,,,,,,#N\A,MONTICELLO POWER PLT,NORTH INTERCHAN,,,,1,X,2.02893521786581,3.26526124978354,C,0.0340274761217279
104698,423964,355487,355451,48,061,48061,TX,US,5,UP,,,,,,,,,,,,GULF COAST,HARLINGEN,#N\A,,,,1,M,0.390607109949846,0.628622466000057,C,0.00600743558604106
104699,423965,361882,361823,48,085,48085,TX,US,5,CPRS,,,DGNO,UP,,,,,,,,SPEEDWAY,ALLIANCE,MAINLINE,,,,1,M,0.451829320061212,0.72715025956511,C,0.00761213655892624
104700,423967,360771,360795,48,113,48113,TX,US,5,BNSF,,,,,,,,,,,,RED RIVER,MADILL,MADILL-S IRVING,,,,1,M,0.345146834614782,0.555461098328489,C,0.0054026481625133
104701,423969,359164,359171,48,021,48021,TX,US,5,UP,,,BNSF,,,,,,,,,SOUTH TEXAS,LOCKHART,#N\A,,,,1,M,0.187432077011726,0.301643291832943,C,0.00310353317768034
104702,423970,364879,364905,48,289,48289,TX,US,5,UP,,,,,,,,,,,,,HEARNE,,,,,0,O,0.471251870892949,0.758407887726118,C,0.00760809695784955
104703,423971,369481,369478,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,HOUSTON WEST BELT,,,,,0,O,0.133190377769992,0.214349564020998,C,0.00195761148609959
104704,423972,369455,369447,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.450431111923006,0.724900057186733,C,0.00654397115401631
104705,423973,372306,372322,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.289598890140273,0.466065168384244,C,0.00457753780535279
104706,423974,353430,353435,48,215,48215,TX,US,5,RVSC,,,UP,,,,,,,,,HOUSTON,MISSION,BR-MC ALLEN,,,,1,I,0.143898657415515,0.231582904085522,C,0.0022147376305809
104707,423977,369072,369061,48,201,48201,TX,US,5,UP,,,,,,,,,,,,HOUSTON,POPP,#N\A,,,,1,M,0.147250784538192,0.236977640547113,C,0.0023007183784467
104708,423978,370079,370127,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.154200285690073,0.248161800897207,C,0.00232780658313895
104709,423979,370076,370031,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.42297752846047,0.680717708998105,C,0.00615435380398355
104710,423980,370030,370014,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.143882102870315,0.231556262074249,C,0.00209558133258558
104711,423981,369944,369959,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.116310799750794,0.187184462083066,C,0.00169630136098942
104712,423982,370067,370004,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.453267185353728,0.729464284074478,C,0.00659736594456087
104713,423983,369793,369904,48,201,48201,TX,US,5,BNSF,,,,,,,,,,,,,MYKAWA,,,,,0,S,2.0839292317461,3.35376571306663,C,0.0306189889285993
104714,423984,368048,368723,48,157,48157,TX,US,5,BNSF,,,UP,,,,,,,,,RED RIVER,GALVESTON,NRG SPUR,,,,1,M,9.58608439280889,15.4273382557371,C,0.156828760669561
104715,423985,364512,364521,48,161,48161,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.571093476086784,0.919087697354804,C,0.00839324660776585
104716,423986,348900,348921,48,353,48353,TX,US,5,PVTX,,,,,,,,,,,,TEXOMA,TOYAH,#N\A,,,,1,M,1.75546482978162,2.82515244132495,C,0.0292773977450024
104717,423988,339066,339065,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.25779117104732,0.414875504128986,M,0.00374288247045651
104718,423989,348148,348151,48,179,48179,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,O,0.334833911014698,0.538864023416085,C,0.00498101146553378
104719,423990,338994,338996,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,LORDSBURG,,DALLAS ST,,,0,Y,0.0400611284927495,0.0644722657175669,M,0.000655771066451351
104720,423991,339052,338987,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,LORDSBURG,,DALLAS ST,,,0,Y,0.777116935270977,1.25065097837869,M,0.0125545188262296
104721,423992,338965,338881,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,SOUTHWEST,INTERNATIONAL INDUSTRIAL LEAD,ISLETA-EL PASO,EL PASO,,,1,I,0.83042683113523,1.33644511101672,M,0.013188979028924
104802,424074,379214,379219,48,361,48361,TX,US,5,UP,,,,,,,,,,,,,ORANGE INDUSTRIAL LEAD,,,,,0,O,0.272589289204778,0.438690814427604,C,0.00410185680172846
104803,424076,361648,361612,48,057,48057,TX,US,5,UP,,,,,,,,,,,,GULF COAST,SEADRIFT INDUSTRIAL LEAD,#N\A,LONG MOTT,,,1,I,0.479016595552104,0.770904025760256,C,0.00723022098854553
104804,424077,350176,350172,48,479,48479,TX,US,5,UP,,,,,,,,,,,,BORDER,LAREDO,MAINLINE,LAREDO,,,1,I,0.868062743392233,1.39701436173055,C,0.0126502228263549
104805,424078,350208,350209,48,479,48479,TX,US,5,CPRS,,,,,,,,,,,,,LAREDO,,SOUTH LAREDO,,,0,Y,0.143332391512595,0.230671585629617,C,0.00208359290357095
104806,424079,350209,350213,48,479,48479,TX,US,5,CPRS,,,,,,,,,,,,,LAREDO,,SOUTH LAREDO,,,0,Y,0.182168577471235,0.293172493486854,C,0.00265272316178743
104807,424080,350212,350248,48,479,48479,TX,US,5,CPRS,,,,,,,,,,,,,LAREDO,,SOUTH LAREDO,,,0,Y,0.386832140373319,0.622547229211417,C,0.00597696049288145
104808,424081,363765,363806,48,041,48041,TX,US,5,UP,,,,,,,,,,,,,BRYAN,,,,,0,O,0.981611984379037,1.57975451689753,C,0.0153374592242673
104809,424084,364506,364509,48,161,48161,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,TEAGUE,,,0,Y,0.0782800484889994,0.125979778315037,C,0.00113926611670775
104810,424085,364509,364511,48,161,48161,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,TEAGUE,,,0,Y,0.0843375378390369,0.135728381952791,C,0.0012262946710401
104811,424086,364511,364505,48,161,48161,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,TEAGUE,,,0,Y,0.383751892938967,0.617590041570052,C,0.00557393182836074
104812,424088,374177,374185,48,343,48343,TX,US,5,TN,,,,,,,,,,,,,,,,,,0,O,0.272667564944558,0.438816787271709,C,0.00410207584647048
104813,424089,374146,374172,48,343,48343,TX,US,5,TN,,,,,,,,,,,,,,,,,,0,O,0.158524913640245,0.255121628860704,C,0.0025705859181103
104814,424090,373834,373883,48,343,48343,TX,US,5,TN,,,,,,,,,,,,,,,,,,0,O,0.521583651459897,0.839409198793475,C,0.00894843097273772
104815,424091,373732,373747,48,343,48343,TX,US,5,TN,,,,,,,,,,,,,,,,,,0,O,0.120558245135612,0.194020076499679,C,0.00183667008704368
104816,424092,373752,373773,48,343,48343,TX,US,5,TN,,,,,,,,,,,,,,,,,,0,O,0.472977895722463,0.761185660984894,C,0.00695582822256878
104817,424093,373749,373773,48,343,48343,TX,US,5,TN,,,,,,,,,,,,,,,,,,0,O,0.474457773880321,0.763567298782248,C,0.00703488529391377
104818,424094,377856,377851,48,245,48245,TX,US,5,CPRS,,,,,,,,,,,,SOUTHEAST,BEAUMONT (KCS),MAINLINE,,,,1,M,0.0657935817221687,0.105884717752517,C,0.00106595225830685
104819,424095,377955,377954,48,245,48245,TX,US,5,CPRS,,,,,,,,,,,,,PORT OF BEAUMONT BRANCH,,PORT OF BEAUMONT,,,0,Y,0.293503139372326,0.472348461026938,C,0.00428550045125301
104820,424096,364509,364507,48,161,48161,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,TEAGUE,,,0,Y,0.0646347316229989,0.104019725568535,C,0.000941115914491558
104821,424097,364511,364503,48,161,48161,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,TEAGUE,,,0,Y,0.384768743279012,0.619226506836632,C,0.00560472008198862
104822,424098,364490,364502,48,161,48161,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,TEAGUE,,,0,Y,0.364643955280022,0.586838735243643,C,0.00562399983421513
104823,424099,373698,373745,48,005,48005,TX,US,5,UP,,,,,,,,,,,,,LUFKIN,,LUFKIN,,,0,Y,0.633097976100218,1.01887446699796,C,0.00955645703492365
104824,424100,367900,367946,48,001,48001,TX,US,5,UP,,,,,,,,,,,,,PALESTINE,,PALESTINE,,,0,Y,0.492382580447609,0.79241453637695,C,0.00823590918884887
104825,424101,367890,367953,48,001,48001,TX,US,5,UP,,,,,,,,,,,,,PALESTINE,,PALESTINE,,,0,Y,0.983584434651291,1.5829288742572,C,0.0156316236840602
104826,424102,351844,351839,TX,29,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,0.211869316310921,0.340971294931673,C,0.00343386581476929
104827,424103,351831,351839,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,0.35884954207755,0.577513512472277,C,0.00555779202729704
104828,424104,351834,351831,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,0.216888688335398,0.349049207338857,C,0.00327121449870357
104829,424105,351831,351827,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,0.20719953858059,0.333456001129443,C,0.00330115547220026
104830,424106,351827,351825,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,0.0674301394461802,0.108518507373888,C,0.00108818680334552
104831,424107,351822,351821,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.0573655359214425,0.0923210656840893,C,0.000945837220449067
104832,424108,351821,351828,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,0.168869340902955,0.271769404104933,C,0.00274288948008621
104833,424109,351825,351822,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.0347517424967782,0.0559276201319753,C,0.000567243428628271
104834,424110,351825,351763,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,1.57627701538027,2.5367770305942,C,0.0255709842745364
104835,424111,351763,351822,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,1.5389923399953,2.47677304196348,C,0.0249709910184195
104836,424112,351821,351758,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,1.59016972013394,2.55913521634967,C,0.0258388731002576
104837,424113,351758,351755,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,0.0510196720554348,0.0821083673211164,C,0.000845074169269444
104838,424114,351758,351763,48,029,48029,TX,US,5,UP,,,,,,,,,,,,,DEL RIO,,SAN ANTONIO INTERMODAL TERM,,,0,Y,0.112865510655676,0.181639795660239,C,0.00186940568109112
104839,424116,373662,373719,48,183,48183,TX,US,5,UP,,,,,,,,,,,,,LONGVIEW,,LONGVIEW YARD (BNSF),,,0,Y,0.325324737399545,0.523560461306456,C,0.00540530410291398
104840,424117,349077,349085,48,353,48353,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,O,0.357776659666228,0.575786872147631,C,0.00597667901299124
104841,424118,355504,355512,48,061,48061,TX,US,5,RVSC,,,,,,,,,,,,,MISSION,,HARLINGEN,,,0,Y,0.128451319105322,0.206722773139781,C,0.001953234944308
104842,424119,355424,355459,48,061,48061,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.426090394796383,0.685727391777974,C,0.00681591967844445
104843,424120,359657,359691,48,469,48469,TX,US,5,UP,,,,,,,,,,,,,COLETO CREEK,,,,,0,O,0.175196513354914,0.281952021492694,C,0.00276949659357734
104844,424121,353469,353458,48,215,48215,TX,US,5,RVSC,,,UP,,,,,,,,,HOUSTON,EDINBURG,BR-MC ALLEN,,,,1,I,0.296202889013719,0.476693295603486,C,0.0044378554949897
104845,424122,377498,377516,48,245,48245,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,O,0.193673063815399,0.311687206587342,C,0.00318039760775614
104846,424123,353382,353376,48,053,48053,TX,US,5,AWRR,,,,,,,,,,,,,MAIN LINE,,,,,0,O,0.350358145350668,0.563847906767038,C,0.00518254080405803
104847,424124,371965,371955,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,SEABROOK INDUSTRIAL LEAD,,STRANG,,,0,Y,0.594795271728359,0.957232116248636,C,0.00865367469442154
104848,424125,370236,370227,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,HOUSTON,CTC DISTRICT,#N\A,BOOTH,,,1,M,0.0898745986865313,0.144639435427448,C,0.00135892274435323
104849,424126,369942,369959,48,201,48201,TX,US,5,PTRA,,,BNSF,UP,,,,,,,,,NORTH DISTRICT,,NORTH,,,1,M,0.0686832708979774,0.110535230990497,C,0.0010082969510358
104850,424127,377789,377771,48,245,48245,TX,US,5,UP,,,BNSF,CPRS,,,,,,,,GULF COAST,SABINE INDUSTRIAL LEAD,#N\A,,,,1,I,0.107245627045038,0.172595451602073,C,0.00178066279202494
104851,424128,378061,378084,48,037,48037,TX,US,5,DGNO,,,,,,,,,,,,,,,,,,0,O,0.300867329677357,0.484200000212276,C,0.00475036500812887
104852,424129,378132,378137,48,037,48037,TX,US,5,UP,,,,,,,,,,,,,PINE BLUFF,,TEXARKANA UP(SSW),,,0,Y,0.0650514467094026,0.104690364833827,C,0.00111803271887475
104853,424130,376544,376557,48,203,48203,TX,US,5,UP,,,,,,,,,,,,,REISOR,,MARSHALL,,,0,Y,0.222469869638203,0.358031265945556,C,0.00352262085011234
104854,424131,369927,370139,48,423,48423,TX,US,5,UP,,,,,,,,,,,,,CORSICANA,,TYLER,,,0,Y,0.250589270109103,0.403285144884755,C,0.00424029302497351
104855,424132,355175,355195,48,027,48027,TX,US,5,BNSF,,,USG,,,,,,,,,,FT. HOOD,,,,,1,I,0.45551903047948,0.733088284764537,C,0.00685599305880821
