Origin State,Origin County,Destination CTFIPS,Destination State,Destination County,Year,Movements,25th Percentile (minutes),50th Percentile (minutes),75th Percentile (minutes)
TX,Houston,51015,VA,Augusta,"2,023",<1K,"1,755","2,372.25","3,155.58"
TX,Houston,51023,VA,Botetourt,"2,023",<1K,"1,695","2,100.58","2,921.18"
TX,Houston,51069,VA,Frederick,"2,023",<1K,"1,845","2,460","3,555.32"
TX,Houston,51121,VA,Montgomery,"2,023",<1K,"1,661.37","2,061.50","2,885.43"
TX,Houston,51155,VA,Pulaski,"2,023",<1K,"1,641.23","2,046.48","2,916.40"
TX,Houston,51161,VA,Roanoke,"2,023",<1K,"1,683.70","2,277.13","3,260.15"
TX,Houston,51163,VA,Rockbridge,"2,023",<1K,"1,722.50","2,124.60","2,950.20"
TX,Houston,51165,VA,Rockingham,"2,023",<1K,"1,785","2,395.62","3,180"
TX,Houston,51171,VA,Shenandoah,"2,023",<1K,"1,800","2,400","3,104.68"
TX,Houston,51173,VA,Smyth,"2,023",<1K,"1,575","1,935.02","2,870.37"
TX,Houston,51187,VA,Warren,"2,023",<1K,"2,553.23","3,315","4,002.37"
TX,Houston,51191,VA,Washington,"2,023",<1K,"1,542.03","1,907.30","2,850.13"
TX,Houston,51197,VA,Wythe,"2,023",<1K,"1,605","2,290.23","3,632.63"
TX,Houston,51520,VA,Bristol,"2,023",<1K,"1,583.53","2,338.85","3,767.65"
TX,Houston,51660,VA,Harrisonburg,"2,023",<1K,"1,811.03","2,526.58","3,780"
TX,Houston,51775,VA,Salem,"2,023",<1K,"1,755","2,580","3,862.30"
TX,Houston,54003,WV,Berkeley,"2,023",<1K,"1,855.33","2,436.03","3,017.30"
TX,Houston,1003,AL,Baldwin,"2,023",<1K,"1,282.57","1,590","2,850.08"
TX,Houston,1009,AL,Blount,"2,023",<1K,"1,473.83","2,440.08","4,246.65"
TX,Houston,1013,AL,Butler,"2,023",<1K,"1,516.47","2,470.02","4,481.77"
TX,Houston,1015,AL,Calhoun,"2,023",<1K,"1,378.32","1,760.92","3,082"
TX,Houston,1017,AL,Chambers,"2,023",<1K,"1,699.90","2,619.12","4,470.72"
TX,Houston,1029,AL,Cleburne,"2,023",<1K,"1,393.75","1,776.03","3,015.18"
TX,Houston,1035,AL,Conecuh,"2,023",<1K,"1,487.98","2,274.38","4,458.62"
TX,Houston,1043,AL,Cullman,"2,023",<1K,"1,545","2,582.25","4,349.32"
TX,Houston,1049,AL,DeKalb,"2,023",<1K,"1,245","1,370.43","2,047.65"
TX,Houston,1053,AL,Escambia,"2,023",<1K,"1,453.87","2,189.75","4,365.20"
TX,Houston,1055,AL,Etowah,"2,023",<1K,669.97,"1,349.98","2,486.13"
TX,Houston,1063,AL,Greene,"2,023",<1K,"1,046.17","1,200.18","1,667.40"
TX,Houston,1073,AL,Jefferson,"2,023",1K-10K,"1,170","1,381.40","2,395.82"
TX,Houston,1081,AL,Lee,"2,023",<1K,"1,608.12","2,520.07","4,414.97"
TX,Houston,1083,AL,Limestone,"2,023",<1K,"1,931.58","2,745.02","4,388.33"
TX,Houston,1085,AL,Lowndes,"2,023",<1K,"1,509","2,389.50","4,389.13"
TX,Houston,1087,AL,Macon,"2,023",<1K,"1,544.98","2,346.55","4,344.13"
TX,Houston,1093,AL,Marion,"2,023",<1K,"1,493.05","2,472.42","4,080.45"
TX,Houston,1097,AL,Mobile,"2,023",<1K,"1,202.70","1,515.88","2,738.35"
TX,Houston,1101,AL,Montgomery,"2,023",<1K,"1,557.23","2,542.08","4,387.02"
TX,Houston,1103,AL,Morgan,"2,023",<1K,"1,616.83","2,680.15","4,238.15"
TX,Houston,1115,AL,St. Clair,"2,023",<1K,"1,227.27","1,501.12","2,585.30"
TX,Houston,1117,AL,Shelby,"2,023",<1K,"1,195.93","1,324.40","2,599.25"
TX,Houston,1119,AL,Sumter,"2,023",1K-10K,"1,011.20","1,190.92","1,687.48"
TX,Houston,1121,AL,Talladega,"2,023",<1K,"1,247.62","1,503.57","2,558.37"
TX,Houston,1125,AL,Tuscaloosa,"2,023",<1K,"1,096.33","1,261.50","1,746.68"
TX,Houston,1127,AL,Walker,"2,023",<1K,"1,693.28","2,598.32","4,200.55"
TX,Houston,4003,AZ,Cochise,"2,023",<1K,"1,869.37","2,475.10","3,309.33"
TX,Houston,5003,AR,Ashley,"2,023",<1K,559.42,"1,155.40","1,623.27"
TX,Houston,5007,AR,Benton,"2,023",<1K,"1,275.15","1,623.08","3,042"
TX,Houston,5013,AR,Calhoun,"2,023",<1K,891.87,"1,275.93","1,770"
TX,Houston,5017,AR,Chicot,"2,023",<1K,861.95,"1,455.15","2,844.05"
TX,Houston,5019,AR,Clark,"2,023",1K-10K,296.17,866.8,"1,345.08"
TX,Houston,5021,AR,Clay,"2,023",<1K,"1,095","1,206.30","1,603.37"
TX,Houston,5025,AR,Cleveland,"2,023",<1K,"1,052.60","1,303.77","2,065.45"
TX,Houston,5027,AR,Columbia,"2,023",<1K,214.08,253.3,851.63
TX,Houston,5029,AR,Conway,"2,023",<1K,"1,425.10","2,496.55","3,470.75"
TX,Houston,5031,AR,Craighead,"2,023",<1K,"1,031.77","1,171.68","1,693.28"
TX,Houston,5033,AR,Crawford,"2,023",<1K,"1,256.10","1,702.47","3,318.37"
TX,Houston,5035,AR,Crittenden,"2,023",1K-10K,"1,085.75","1,337.98","2,424.18"
TX,Houston,5039,AR,Dallas,"2,023",<1K,"1,025.70","1,286.50","1,881.65"
TX,Houston,5043,AR,Drew,"2,023",<1K,"1,098.88","1,531.03","2,802.77"
TX,Houston,5045,AR,Faulkner,"2,023",<1K,"1,298.62","1,945.32","3,472.87"
TX,Houston,5047,AR,Franklin,"2,023",<1K,"1,448.10","2,390.92","3,407.10"
TX,Houston,5053,AR,Grant,"2,023",<1K,404.93,"1,154.75","1,713.65"
TX,Houston,5057,AR,Hempstead,"2,023",1K-10K,249.73,596.67,"1,293.47"
TX,Houston,5059,AR,Hot Spring,"2,023",1K-10K,327.98,928.47,"1,398.13"
TX,Houston,5067,AR,Jackson,"2,023",<1K,958.32,"1,128.98","1,593.80"
TX,Houston,5069,AR,Jefferson,"2,023",<1K,"1,099.58","1,526.92","2,832.77"
TX,Houston,5071,AR,Johnson,"2,023",<1K,"1,422.82","2,375.83","3,417.35"
TX,Houston,5073,AR,Lafayette,"2,023",<1K,313.07,917.98,"1,264.30"
TX,Houston,5075,AR,Lawrence,"2,023",<1K,"1,044.48","1,169.65","1,643.68"
TX,Houston,5081,AR,Little River,"2,023",<1K,397.07,"1,142.37","2,505.08"
TX,Houston,5085,AR,Lonoke,"2,023",1K-10K,486.18,"1,091.22","1,689.40"
TX,Houston,5091,AR,Miller,"2,023",1K-10K,183.53,266.2,"1,084.80"
TX,Houston,5093,AR,Mississippi,"2,023",<1K,"1,132.93","1,342","2,145"
TX,Houston,5095,AR,Monroe,"2,023",1K-10K,918.37,"1,190.72","2,000.73"
TX,Houston,5099,AR,Nevada,"2,023",1K-10K,273.3,674.3,"1,315.40"
TX,Houston,5115,AR,Pope,"2,023",<1K,"1,418.57","2,360.80","3,437.42"
TX,Houston,5117,AR,Prairie,"2,023",1K-10K,617.85,"1,155","1,923.43"
TX,Houston,5119,AR,Pulaski,"2,023",1K-10K,419.35,"1,044.78","1,578.57"
TX,Houston,5121,AR,Randolph,"2,023",<1K,"1,060.85","1,185","1,623.83"
TX,Houston,5123,AR,St. Francis,"2,023",1K-10K,990.12,"1,216.07","2,049.88"
TX,Houston,5125,AR,Saline,"2,023",1K-10K,369.2,977.7,"1,438.03"
TX,Houston,5131,AR,Sebastian,"2,023",<1K,"1,033.08","1,443.70","3,007.13"
TX,Houston,5133,AR,Sevier,"2,023",<1K,354.27,"1,167.38","2,436.92"
TX,Houston,5139,AR,Union,"2,023",<1K,412.88,988.85,"1,495.07"
TX,Houston,5143,AR,Washington,"2,023",<1K,"1,233.67","1,558.22","2,880.48"
TX,Houston,5145,AR,White,"2,023",<1K,448.63,"1,080","1,635.22"
TX,Houston,8001,CO,Adams,"2,023",<1K,"1,452.55","2,167.45","3,296.80"
TX,Houston,8005,CO,Arapahoe,"2,023",<1K,"1,427.48","2,107.88","2,895.18"
TX,Houston,8014,CO,Broomfield,"2,023",<1K,"1,429.13","1,737.60","2,585.57"
TX,Houston,8031,CO,Denver,"2,023",<1K,"1,450.85","2,178.92","3,062.08"
TX,Houston,8039,CO,Elbert,"2,023",<1K,"1,377.03","1,954.62","2,870.17"
TX,Houston,8069,CO,Larimer,"2,023",<1K,"1,467.82","1,916.10","2,939.65"
TX,Houston,8073,CO,Lincoln,"2,023",<1K,"1,338.02","1,800.05","2,864"
TX,Houston,8099,CO,Prowers,"2,023",<1K,"1,445.15","2,104.58","3,265.20"
TX,Houston,8123,CO,Weld,"2,023",<1K,"1,471.85","2,168.40","3,084.12"
TX,Houston,12001,FL,Alachua,"2,023",<1K,"1,744.12","2,594.78","4,463.45"
TX,Houston,12023,FL,Columbia,"2,023",<1K,"1,650","2,414.98","3,815.28"
TX,Houston,12033,FL,Escambia,"2,023",<1K,"1,281.03","1,536.63","2,490.73"
TX,Houston,12039,FL,Gadsden,"2,023",<1K,"1,426.98","1,717.83","2,773.40"
TX,Houston,12059,FL,Holmes,"2,023",<1K,"1,386.03","1,646.48","2,604.60"
TX,Houston,12063,FL,Jackson,"2,023",<1K,"1,402.95","1,674.50","2,611.18"
TX,Houston,12065,FL,Jefferson,"2,023",<1K,"1,479.60","1,768.45","2,764.30"
TX,Houston,12073,FL,Leon,"2,023",<1K,"1,455.07","1,748.43","2,791.33"
TX,Houston,12079,FL,Madison,"2,023",<1K,"1,498.77","1,787.52","2,837.43"
TX,Houston,12083,FL,Marion,"2,023",<1K,"1,774.13","2,618.73","4,466"
TX,Houston,12091,FL,Okaloosa,"2,023",<1K,"1,322.83","1,578.73","2,490.18"
TX,Houston,12113,FL,Santa Rosa,"2,023",<1K,"1,285.90","1,512.47","2,457.17"
TX,Houston,12119,FL,Sumter,"2,023",<1K,"1,913.43","2,701.18","4,500"
TX,Houston,12121,FL,Suwannee,"2,023",<1K,"1,598.63","2,296.40","3,653.80"
TX,Houston,12131,FL,Walton,"2,023",<1K,"1,348.77","1,619.82","2,533.90"
TX,Houston,12133,FL,Washington,"2,023",<1K,"1,380.53","1,695.12","2,692.62"
TX,Houston,13011,GA,Banks,"2,023",<1K,"1,635.58","2,407.28","4,076.60"
TX,Houston,13013,GA,Barrow,"2,023",<1K,"1,611.23","2,442.18","3,890.32"
TX,Houston,13015,GA,Bartow,"2,023",<1K,"2,476.93","3,573.85","7,184.65"
TX,Houston,13045,GA,Carroll,"2,023",<1K,"1,441.75","2,098","3,150.03"
TX,Houston,13063,GA,Clayton,"2,023",<1K,"1,741.72","2,545.48","4,513.85"
TX,Houston,13067,GA,Cobb,"2,023",<1K,"1,560","2,483.65","4,221.23"
TX,Houston,13073,GA,Columbia,"2,023",<1K,"1,828.67","2,498.52","4,026.18"
TX,Houston,13077,GA,Coweta,"2,023",<1K,"1,801.55","2,707.93","4,727.73"
TX,Houston,13083,GA,Dade,"2,023",<1K,"1,286.47","1,512.52","2,857.02"
TX,Houston,13089,GA,DeKalb,"2,023",<1K,"1,588","2,354.08","3,797.43"
TX,Houston,13097,GA,Douglas,"2,023",<1K,"1,486.80","2,184.13","3,193.30"
TX,Houston,13119,GA,Franklin,"2,023",<1K,"1,646.77","2,424.65","4,103.85"
TX,Houston,13121,GA,Fulton,"2,023",<1K,"1,607.13","2,415","4,227.23"
TX,Houston,13133,GA,Greene,"2,023",<1K,"1,697.65","2,394.32","3,420.17"
TX,Houston,13135,GA,Gwinnett,"2,023",<1K,"1,565.43","2,461.33","4,078.80"
TX,Houston,13143,GA,Haralson,"2,023",<1K,"1,407.38","1,833.25","3,056"
TX,Houston,13145,GA,Harris,"2,023",<1K,"1,669.30","2,591.57","4,759.20"
TX,Houston,13147,GA,Hart,"2,023",<1K,"1,719.27","2,446.68","4,101.95"
TX,Houston,13157,GA,Jackson,"2,023",<1K,"1,597.97","2,400.13","4,107.82"
TX,Houston,13189,GA,McDuffie,"2,023",<1K,"1,770.48","2,436.02","3,502.90"
TX,Houston,13199,GA,Meriwether,"2,023",<1K,"1,757.18","2,655.92","4,691.62"
TX,Houston,13211,GA,Morgan,"2,023",<1K,"1,675.63","2,374.27","3,117.87"
TX,Houston,13217,GA,Newton,"2,023",<1K,"1,665.53","2,401.17","3,840"
TX,Houston,13245,GA,Richmond,"2,023",<1K,"1,885.10","2,517.62","3,528.53"
TX,Houston,13247,GA,Rockdale,"2,023",<1K,"1,651.63","2,393.10","3,875.65"
TX,Houston,13265,GA,Taliaferro,"2,023",<1K,"1,753.05","2,458.37","3,473.22"
TX,Houston,13285,GA,Troup,"2,023",<1K,"1,708.03","2,700","4,763.50"
TX,Houston,13297,GA,Walton,"2,023",<1K,"1,687.92","2,446.28","3,909.83"
TX,Houston,13301,GA,Warren,"2,023",<1K,"1,762.05","2,458.58","3,502.57"
TX,Houston,17003,IL,Alexander,"2,023",<1K,"1,278.02","1,438.97","2,382.23"
TX,Houston,17019,IL,Champaign,"2,023",<1K,"1,617.47","2,328.73","3,955.07"
TX,Houston,17023,IL,Clark,"2,023",<1K,"1,530","2,291.77","3,492.25"
TX,Houston,17025,IL,Clay,"2,023",<1K,"1,472.37","2,013.20","3,724.58"
TX,Houston,17029,IL,Coles,"2,023",<1K,"1,516.60","2,129.17","3,265.55"
TX,Houston,17031,IL,Cook,"2,023",<1K,"2,307.12","3,029.73","5,548.33"
TX,Houston,17035,IL,Cumberland,"2,023",<1K,"1,507.98","2,135.63","3,320.10"
TX,Houston,17041,IL,Douglas,"2,023",<1K,"1,537.58","2,165","3,615"
TX,Houston,17049,IL,Effingham,"2,023",<1K,"1,465.12","1,930.10","3,189.58"
TX,Houston,17051,IL,Fayette,"2,023",<1K,"1,457.20","1,880.73","3,163.57"
TX,Houston,17053,IL,Ford,"2,023",<1K,"1,620.15","2,285","3,149.98"
TX,Houston,17055,IL,Franklin,"2,023",<1K,"1,353.43","1,566.98","2,827.25"
TX,Houston,17063,IL,Grundy,"2,023",<1K,"2,610.12","3,296.68","5,336.38"
TX,Houston,17075,IL,Iroquois,"2,023",<1K,"1,627.98","2,276.33","3,090.08"
TX,Houston,17081,IL,Jefferson,"2,023",<1K,"1,378.73","1,631.75","2,930.53"
TX,Houston,17087,IL,Johnson,"2,023",<1K,"1,327.78","1,506.83","2,771.05"
TX,Houston,17091,IL,Kankakee,"2,023",<1K,"1,679.67","2,351.63","3,130.08"
TX,Houston,17099,IL,LaSalle,"2,023",<1K,"2,597.67","3,401.27","5,925.25"
TX,Houston,17107,IL,Logan,"2,023",<1K,"1,612.88","2,621.20","3,831.73"
TX,Houston,17113,IL,McLean,"2,023",<1K,"1,989.28","2,817.93","4,399.80"
TX,Houston,17117,IL,Macoupin,"2,023",<1K,"1,455","2,428.08","3,258.75"
TX,Houston,17119,IL,Madison,"2,023",<1K,"1,624.12","2,574.90","4,019.90"
TX,Houston,17121,IL,Marion,"2,023",<1K,"1,409.78","1,645","2,823.80"
TX,Houston,17133,IL,Monroe,"2,023",<1K,"1,419.67","1,794.97","2,859.03"
TX,Houston,17135,IL,Montgomery,"2,023",<1K,"1,476.30","2,196.32","3,090.43"
TX,Houston,17153,IL,Pulaski,"2,023",<1K,"1,283.17","1,449.05","2,386.62"
TX,Houston,17163,IL,St. Clair,"2,023",<1K,"1,612.22","2,595.08","4,083.92"
TX,Houston,17167,IL,Sangamon,"2,023",<1K,"1,536.15","2,591.20","3,673.48"
TX,Houston,17173,IL,Shelby,"2,023",<1K,"1,507.57","2,135","3,256.07"
TX,Houston,17181,IL,Union,"2,023",<1K,"1,303.57","1,464.97","2,475.37"
TX,Houston,17197,IL,Will,"2,023",<1K,"2,079","2,658.07","4,372.32"
TX,Houston,17199,IL,Williamson,"2,023",<1K,"1,334.77","1,534.80","2,754.60"
TX,Houston,18003,IN,Allen,"2,023",<1K,"2,233.93","2,670.10","3,664.58"
TX,Houston,18019,IN,Clark,"2,023",<1K,"2,351.58","3,003.40","5,634.58"
TX,Houston,18021,IN,Clay,"2,023",<1K,"1,608.75","2,410","3,651.67"
TX,Houston,18035,IN,Delaware,"2,023",<1K,"1,755.08","2,513.63","3,540.02"
TX,Houston,18053,IN,Grant,"2,023",<1K,"1,857.40","2,548.15","3,531.78"
TX,Houston,18057,IN,Hamilton,"2,023",<1K,"1,739.62","2,529.88","3,777.32"
TX,Houston,18059,IN,Hancock,"2,023",<1K,"2,412.67","3,398.78","4,500.18"
TX,Houston,18063,IN,Hendricks,"2,023",<1K,"1,706.27","2,504.52","3,821.07"
TX,Houston,18065,IN,Henry,"2,023",<1K,"2,429.68","3,450","4,543.62"
TX,Houston,18069,IN,Huntington,"2,023",<1K,"1,843.20","2,580","3,550.80"
TX,Houston,18089,IN,Lake,"2,023",<1K,"2,326.37","3,339.88","5,925"
TX,Houston,18091,IN,LaPorte,"2,023",<1K,"2,358.78","3,267.35","5,955"
TX,Houston,18095,IN,Madison,"2,023",<1K,"1,718.67","2,468.12","3,590.03"
TX,Houston,18097,IN,Marion,"2,023",<1K,"1,912.92","2,692.48","4,029.90"
TX,Houston,18109,IN,Morgan,"2,023",<1K,"1,651.93","2,453.90","3,672.42"
TX,Houston,18127,IN,Porter,"2,023",<1K,"2,348.42","3,210.08","5,880.88"
TX,Houston,18133,IN,Putnam,"2,023",<1K,"1,643.97","2,445.95","3,683.43"
TX,Houston,18167,IN,Vigo,"2,023",<1K,"1,579.25","2,360.48","3,558.18"
TX,Houston,18177,IN,Wayne,"2,023",<1K,"2,518.43","3,524.05","5,517.75"
TX,Houston,18179,IN,Wells,"2,023",<1K,"1,850","2,537.45","3,273.78"
TX,Houston,19039,IA,Clarke,"2,023",<1K,"1,609.03","2,289.33","3,045.90"
TX,Houston,19053,IA,Decatur,"2,023",<1K,"1,559.37","2,205.02","2,983.47"
TX,Houston,19071,IA,Fremont,"2,023",<1K,"1,532.15","1,919.32","2,895.83"
TX,Houston,19129,IA,Mills,"2,023",<1K,"1,551.13","1,938.53","2,861.07"
TX,Houston,19153,IA,Polk,"2,023",<1K,"1,874.98","2,791.58","4,480"
TX,Houston,19155,IA,Pottawattamie,"2,023",<1K,"1,749.43","2,686.80","3,938.33"
TX,Houston,19181,IA,Warren,"2,023",<1K,"1,644.23","2,550","3,720.07"
TX,Houston,20015,KS,Butler,"2,023",<1K,"1,380.07","2,254.75","3,912"
TX,Houston,20017,KS,Chase,"2,023",<1K,"1,445.38","2,298.35","3,951.80"
TX,Houston,20029,KS,Cloud,"2,023",<1K,"1,335.08","1,560.08","2,685.10"
TX,Houston,20031,KS,Coffey,"2,023",<1K,"1,345.67","1,725","3,497.67"
TX,Houston,20053,KS,Ellsworth,"2,023",<1K,"1,029.70","1,379.48","2,934.37"
TX,Houston,20079,KS,Harvey,"2,023",<1K,971.42,"1,349.43","2,423.88"
TX,Houston,20091,KS,Johnson,"2,023",<1K,"1,482","2,425","3,812.93"
TX,Houston,20111,KS,Lyon,"2,023",<1K,"1,484.98","2,358.27","3,976.07"
TX,Houston,20113,KS,McPherson,"2,023",<1K,"1,008.20","1,357.63","2,197.57"
TX,Houston,20121,KS,Miami,"2,023",<1K,"1,416.40","2,090","3,068.28"
TX,Houston,20125,KS,Montgomery,"2,023",<1K,"1,183.38","1,456.30","2,673.07"
TX,Houston,20139,KS,Osage,"2,023",<1K,"1,386.23","1,950","3,098.92"
TX,Houston,20143,KS,Ottawa,"2,023",<1K,"1,320","1,523.57","2,370.07"
TX,Houston,20157,KS,Republic,"2,023",<1K,"1,350.10","1,589.68","2,656.40"
TX,Houston,20169,KS,Saline,"2,023",<1K,"1,078.32","1,431.47","2,687.62"
TX,Houston,20173,KS,Sedgwick,"2,023",<1K,"1,170","1,456.75","2,760.15"
TX,Houston,20177,KS,Shawnee,"2,023",<1K,"1,390.68","1,874.67","3,591.37"
TX,Houston,20191,KS,Sumner,"2,023",<1K,"1,129.92","1,407.50","2,620.07"
TX,Houston,20209,KS,Wyandotte,"2,023",<1K,"1,677.82","2,672.28","4,237.95"
TX,Houston,21009,KY,Barren,"2,023",<1K,"1,564.20","2,087.32","3,482.33"
TX,Houston,21015,KY,Boone,"2,023",<1K,"2,085.08","2,659.65","4,485"
TX,Houston,21029,KY,Bullitt,"2,023",<1K,"1,728.07","2,325.10","3,543.63"
TX,Houston,21033,KY,Caldwell,"2,023",<1K,"1,442.85","2,319.68","3,767.73"
TX,Houston,21041,KY,Carroll,"2,023",<1K,"1,950.10","2,508.28","3,262.43"
TX,Houston,21061,KY,Edmonson,"2,023",<1K,"1,601.30","2,167.20","3,694.45"
TX,Houston,21067,KY,Fayette,"2,023",<1K,"1,970.68","3,434.50","7,229.70"
TX,Houston,21075,KY,Fulton,"2,023",<1K,"1,318.35","1,494.17","2,391.72"
TX,Houston,21077,KY,Gallatin,"2,023",<1K,"1,960.63","2,501.57","3,231.43"
TX,Houston,21083,KY,Graves,"2,023",<1K,"1,326.35","1,539.75","2,520.08"
TX,Houston,21093,KY,Hardin,"2,023",<1K,"1,585.27","2,200.15","3,127.27"
TX,Houston,21099,KY,Hart,"2,023",<1K,"1,590.08","2,195.10","3,645"
TX,Houston,21103,KY,Henry,"2,023",<1K,"1,865.07","2,439.50","3,374.67"
TX,Houston,21105,KY,Hickman,"2,023",<1K,"1,318.05","1,481.80","2,251.20"
TX,Houston,21107,KY,Hopkins,"2,023",<1K,"1,418.60","1,692.58","2,861.43"
TX,Houston,21111,KY,Jefferson,"2,023",<1K,"1,867.72","2,457.25","3,727.52"
TX,Houston,21117,KY,Kenton,"2,023",<1K,"2,189.98","2,741.82","4,500"
TX,Houston,21123,KY,Larue,"2,023",<1K,"1,665","2,338.92","3,511.35"
TX,Houston,21139,KY,Livingston,"2,023",<1K,"1,405.82","2,294.80","3,602.08"
TX,Houston,21143,KY,Lyon,"2,023",<1K,"1,425.08","2,443.25","3,868.82"
TX,Houston,21157,KY,Marshall,"2,023",<1K,"1,392.40","2,103.75","3,959.37"
TX,Houston,21185,KY,Oldham,"2,023",<1K,"1,830.62","2,374.02","3,217.87"
TX,Houston,21213,KY,Simpson,"2,023",<1K,"1,502.18","1,940.27","3,550.37"
TX,Houston,21227,KY,Warren,"2,023",<1K,"1,528.57","2,108.05","3,630.30"
TX,Houston,22001,LA,Acadia,"2,023",1K-10K,282.55,867.87,"1,512"
TX,Houston,22003,LA,Allen,"2,023",<1K,231.37,548.77,"1,462.78"
TX,Houston,22005,LA,Ascension,"2,023",<1K,698.23,"1,170","2,505.02"
TX,Houston,22009,LA,Avoyelles,"2,023",<1K,930.62,"1,256.17","1,890"
TX,Houston,22011,LA,Beauregard,"2,023",1K-10K,118.07,124.65,139.7
TX,Houston,22013,LA,Bienville,"2,023",1K-10K,198.93,449.17,"1,115.17"
TX,Houston,22015,LA,Bossier,"2,023",1K-10K,148.98,210,877.95
TX,Houston,22017,LA,Caddo,"2,023",1K-10K,112.77,171.33,935.47
TX,Houston,22019,LA,Calcasieu,"2,023",1K-10K,176.97,622.22,"1,445"
TX,Houston,22021,LA,Caldwell,"2,023",<1K,901.85,"1,275.83","1,897.95"
TX,Houston,22025,LA,Catahoula,"2,023",<1K,328.37,821.25,"1,335.23"
TX,Houston,22027,LA,Claiborne,"2,023",<1K,186.3,305.85,862.45
TX,Houston,22029,LA,Concordia,"2,023",<1K,397.58,895.72,"1,390.10"
TX,Houston,22031,LA,De Soto,"2,023",1K-10K,90,269.5,"1,210.63"
TX,Houston,22033,LA,East Baton Rouge,"2,023",1K-10K,640.22,"1,193.78","2,325.02"
TX,Houston,22039,LA,Evangeline,"2,023",<1K,346.6,"1,093.07","1,510.83"
TX,Houston,22043,LA,Grant,"2,023",<1K,615.22,"1,237.83","1,917.13"
TX,Houston,22047,LA,Iberville,"2,023",1K-10K,429.92,"1,050.08","2,025.08"
TX,Houston,22049,LA,Jackson,"2,023",<1K,431.97,"1,025.08","1,518.07"
TX,Houston,22051,LA,Jefferson,"2,023",<1K,"1,070.17","1,418.78","3,532.92"
TX,Houston,22053,LA,Jefferson Davis,"2,023",1K-10K,255.02,833.58,"1,493.05"
TX,Houston,22055,LA,Lafayette,"2,023",1K-10K,371.1,"1,005","1,750.77"
TX,Houston,22059,LA,LaSalle,"2,023",<1K,384.07,937.98,"1,394.90"
TX,Houston,22061,LA,Lincoln,"2,023",1K-10K,218.12,506.03,"1,171.10"
TX,Houston,22063,LA,Livingston,"2,023",<1K,776.27,"1,305.53","2,640.08"
TX,Houston,22065,LA,Madison,"2,023",1K-10K,302.58,867,"1,304.93"
TX,Houston,22067,LA,Morehouse,"2,023",<1K,390.23,"1,060.67","1,580.10"
TX,Houston,22069,LA,Natchitoches,"2,023",1K-10K,142.1,276.87,"1,208"
TX,Houston,22071,LA,Orleans,"2,023",<1K,"1,095","1,453.70","3,379.97"
TX,Houston,22073,LA,Ouachita,"2,023",1K-10K,243.37,593.48,"1,207.78"
TX,Houston,22077,LA,Pointe Coupee,"2,023",<1K,893.02,"1,203.18","2,526.77"
TX,Houston,22079,LA,Rapides,"2,023",1K-10K,265.5,943.53,"1,432.27"
TX,Houston,22081,LA,Red River,"2,023",<1K,129.08,170.2,769.4
TX,Houston,22083,LA,Richland,"2,023",1K-10K,274.98,748.68,"1,262.82"
TX,Houston,22085,LA,Sabine,"2,023",1K-10K,79.15,103.35,700.38
TX,Houston,22089,LA,St. Charles,"2,023",<1K,"1,025.70","1,350","3,292.18"
TX,Houston,22093,LA,St. James,"2,023",<1K,883.43,"1,287.87","2,906.60"
TX,Houston,22095,LA,St. John the Baptist,"2,023",<1K,962.13,"1,310.50","3,060.08"
TX,Houston,22097,LA,St. Landry,"2,023",<1K,466.22,"1,151.20","1,592.90"
TX,Houston,22099,LA,St. Martin,"2,023",1K-10K,374.62,"1,004.90","1,808.20"
TX,Houston,22103,LA,St. Tammany,"2,023",<1K,978.37,"1,318.62","2,411.23"
TX,Houston,22105,LA,Tangipahoa,"2,023",<1K,918.05,"1,359.90","2,692.72"
TX,Houston,22111,LA,Union,"2,023",<1K,615,"1,204.88","1,955.78"
TX,Houston,22115,LA,Vernon,"2,023",<1K,311.3,898.15,"1,938.92"
TX,Houston,22119,LA,Webster,"2,023",1K-10K,167.62,272.32,982.58
TX,Houston,22121,LA,West Baton Rouge,"2,023",1K-10K,495,"1,104.02","2,075.05"
TX,Houston,22127,LA,Winn,"2,023",<1K,282.63,904.6,"1,441.63"
TX,Houston,24043,MD,Washington,"2,023",<1K,"1,891.93","2,516.55","3,753.73"
TX,Houston,26021,MI,Berrien,"2,023",<1K,"2,308.63","3,041.60","6,097.83"
TX,Houston,26115,MI,Monroe,"2,023",<1K,"2,492.13","2,834.17","3,919.25"
TX,Houston,26159,MI,Van Buren,"2,023",<1K,"2,413.38","3,511.95","6,214.33"
TX,Houston,26163,MI,Wayne,"2,023",<1K,"2,518.53","2,875.50","4,020.17"
TX,Houston,28001,MS,Adams,"2,023",<1K,447.48,"1,067.15","1,558.37"
TX,Houston,28003,MS,Alcorn,"2,023",<1K,"1,409.80","2,185.88","3,391.48"
TX,Houston,28009,MS,Benton,"2,023",<1K,"1,582.90","2,495.45","3,848.67"
TX,Houston,28015,MS,Carroll,"2,023",<1K,"1,121.17","1,676.67","3,225"
TX,Houston,28023,MS,Clarke,"2,023",<1K,"1,393.37","1,977.18","3,920"
TX,Houston,28029,MS,Copiah,"2,023",<1K,"1,269.05","1,676.63","3,528.45"
TX,Houston,28031,MS,Covington,"2,023",<1K,495.02,"1,421.77","2,401.78"
TX,Houston,28033,MS,DeSoto,"2,023",<1K,"1,473.57","2,276.67","4,002.73"
